decodedfeatures-color_shape-VGG19-conv1_2-S2.zip,12997112,a52aba3c1f8f08e1d66c79dcd08d9fd3
decodedfeatures-color_shape-VGG19-conv1_2-S3.zip,12998264,6cd9311d635c0ba9e67ab6906157c103
decodedfeatures-color_shape-VGG19-conv2_1-S1.zip,12998327,c3b375f76ec312b4fc2150e159232018
decodedfeatures-color_shape-VGG19-conv2_1-S2.zip,12998354,53b2b66980450d2f2670a1f84dbbb43b
decodedfeatures-color_shape-VGG19-conv2_1-S3.zip,12998399,4703575c15a472b112e2706bff42a6a4
decodedfeatures-color_shape-VGG19-conv2_2-S1.zip,12998975,be3bbb5d4d11e516c520e672e3c96b24
decodedfeatures-color_shape-VGG19-conv2_2-S2.zip,12998999,0a1332075076e2ee2bfc59b31f579475
decodedfeatures-color_shape-VGG19-conv2_2-S3.zip,12999008,0ed17b2ecb6717fa2a26709519425c87
decodedfeatures-color_shape-VGG19-conv3_1-S1.zip,12999014,54af74f0d86b84c667863d80082b1898
decodedfeatures-color_shape-VGG19-conv3_1-S2.zip,12999017,bc622e6d573f4853593340c2349b300a
decodedfeatures-color_shape-VGG19-conv3_1-S3.zip,12999026,867a38f103b0ad95df6cde9ac6392baf
decodedfeatures-color_shape-VGG19-conv3_2-S1.zip,12999071,061ca97bd34915f46ac8e1571ce441b1
decodedfeatures-color_shape-VGG19-conv3_2-S2.zip,12999077,0967f2837098137b672a7a21a4a4b032
decodedfeatures-color_shape-VGG19-conv3_2-S3.zip,12999080,934b99ac1dd67a3591fada26ee2e31fb
decodedfeatures-color_shape-VGG19-conv3_3-S1.zip,12999083,06f0df9c2938e41c87467e1284b52c6f
decodedfeatures-color_shape-VGG19-conv3_3-S2.zip,12999089,f96a1f6ab58ed7181302b4ec080ed366
decodedfeatures-color_shape-VGG19-conv3_3-S3.zip,12999098,95b0dad2408bc96d7f2810c7034ae45f
decodedfeatures-color_shape-VGG19-conv3_4-S1.zip,12999107,a762d3517ac36c43fbeafbfc75ff0920
decodedfeatures-color_shape-VGG19-conv3_4-S2.zip,12999182,8bf48007a34b1c95b5e50d612de7326c
decodedfeatures-color_shape-VGG19-conv3_4-S3.zip,12999191,79485f346842594c9edf166e78333f84
decodedfeatures-color_shape-VGG19-conv4_1-S1.zip,12999194,e4486acb8c25f3b92307548aeba76ef2
decodedfeatures-color_shape-VGG19-conv4_1-S2.zip,12999221,2e3308b26a29939fdb350dabb6b8da82
decodedfeatures-color_shape-VGG19-conv4_1-S3.zip,12999329,39362ad830efc30417b427c7a3fea473
decodedfeatures-color_shape-VGG19-conv4_2-S1.zip,12999482,66b800d5c6db29b1d552fa449186e99d
decodedfeatures-color_shape-VGG19-conv4_2-S2.zip,13000358,c8f691526d4a638ea1929423b12a7d27
decodedfeatures-color_shape-VGG19-conv4_2-S3.zip,13000448,5a0cd1227ee0b1ca02b392de6d9497e7
decodedfeatures-color_shape-VGG19-conv4_3-S1.zip,13000538,074f29daa0615e1c121b8ef56240f33d
decodedfeatures-color_shape-VGG19-conv4_3-S2.zip,13000757,52d336f5b896e700fedcda6627586469
decodedfeatures-color_shape-VGG19-conv4_3-S3.zip,13000871,308d11bec46269d8e40d1cd25db86e2c
decodedfeatures-color_shape-VGG19-conv4_4-S1.zip,13000880,e0b3943258ff75723275c0a634e3eb16
decodedfeatures-color_shape-VGG19-conv4_4-S2.zip,13000904,f4b109a1b8d300bd9f2176513838a921
decodedfeatures-color_shape-VGG19-conv4_4-S3.zip,13000910,ce79d0447f1603352cad8984cdfb8f8f
decodedfeatures-color_shape-VGG19-conv5_1-S1.zip,13000913,d70b214535a3cb060fa2c7aaba484b29
decodedfeatures-color_shape-VGG19-conv5_1-S2.zip,13000919,fe4b2f7fe72b84c2b48f84d016ebea28
decodedfeatures-color_shape-VGG19-conv5_1-S3.zip,13000922,ad7f0180e8ae9b6948097c00f72ba716
decodedfeatures-color_shape-VGG19-conv5_2-S1.zip,13000925,2ee20a580a1a664d0a82f21462dd1392
decodedfeatures-color_shape-VGG19-conv5_2-S2.zip,13000940,3478f8f556fb7ea25f094891b0b36426
decodedfeatures-color_shape-VGG19-conv5_2-S3.zip,13000943,bdf49f935f14f71f056b5f1b39992ccd
decodedfeatures-color_shape-VGG19-conv5_3-S1.zip,13000946,6a06537d2e54d5e7d30d31e7b60407b1
decodedfeatures-color_shape-VGG19-conv5_3-S2.zip,13000949,ecae7b03aa031a5479f53740214c8f33
decodedfeatures-color_shape-VGG19-conv5_3-S3.zip,13000952,6017759c52ebce7ad774240d89859327
decodedfeatures-color_shape-VGG19-conv5_4-S1.zip,13000961,9e4037c8088014841295de51d20efe0c
decodedfeatures-color_shape-VGG19-conv5_4-S2.zip,13000964,b9bec963e8310c12684a34355da7ac99
decodedfeatures-color_shape-VGG19-conv5_4-S3.zip,13000967,32b904c89d63a8e281f7fbe7cfca690a
decodedfeatures-color_shape-VGG19-fc6-S1.zip,13000970,34029fb6f60a1b2609943247a1c01746
decodedfeatures-color_shape-VGG19-fc6-S2.zip,13000973,bf465cf3c2ff123c36217642cfa057e9
decodedfeatures-color_shape-VGG19-fc6-S3.zip,13000976,9bd2c4e072c5c848eb23f858e0ec4f66
decodedfeatures-color_shape-VGG19-fc7-S1.zip,13000979,1813904fe23caa0e6678fdef55c1707d
decodedfeatures-color_shape-VGG19-fc7-S2.zip,13000982,965c9b0673991e77a03fe5d3a0cabfbb
decodedfeatures-color_shape-VGG19-fc7-S3.zip,13000985,e94eaf5d8811fddf38543e66031c654d
decodedfeatures-color_shape-VGG19-fc8-S1.zip,13000988,eaa156e904992c855e6bde2d3973f6f0
decodedfeatures-color_shape-VGG19-fc8-S2.zip,13000991,93e70443e2abc1c4e7ef9ecddb4f82ff
decodedfeatures-color_shape-VGG19-fc8-S3.zip,13000994,667e5387bdc4716dc917cba45082d5eb
decodedfeatures-color_shape-VGG19-pool1-S1.zip,13000997,132e97a71687396a37ffc6b9670a5c34
decodedfeatures-color_shape-VGG19-pool2-S1.zip,13001000,dc17294bb8e7dbb11db0a00f3827142b
decodedfeatures-color_shape-VGG19-pool3-S1.zip,13001003,52ddeade579555580d5cdea2a2422e54
decodedfeatures-color_shape-VGG19-pool4-S1.zip,13001006,d2a95cc76f7322ffece0ee4c754f7d1c
decodedfeatures-color_shape-VGG19-pool5-S1.zip,13001012,169dcef760fcce24da55e1cac9fb3155
decodedfeatures-imagery-VGG19_leaky-conv1_1-S1.zip,13001015,65ddbde36a6a2cd842703fe6c0d9fb46
decodedfeatures-imagery-VGG19_leaky-conv1_1-S2.zip,13001045,3d61fe745396bcb90ffb81c61a12fb2b
decodedfeatures-imagery-VGG19_leaky-conv1_1-S3.zip,13001048,897b18670e6c0fe9eb87e3f6a3d4bb07
decodedfeatures-imagery-VGG19_leaky-conv1_2-S1.zip,13001057,af9f2be9a5dcdbde1f19cd85fe8e795e
decodedfeatures-imagery-VGG19_leaky-conv1_2-S2.zip,13001069,dccffc385fa11cd5eb6816d6d3880470
decodedfeatures-imagery-VGG19_leaky-conv1_2-S3.zip,13001072,de824508a90d585368f92444254aedc7
decodedfeatures-imagery-VGG19_leaky-conv2_1-S1.zip,13001090,90412ca4f55c20a4f3de19c2d3b9c1f9
decodedfeatures-imagery-VGG19_leaky-conv2_1-S2.zip,13001096,a1326c0c38b1f32a3f75368efba80a23
decodedfeatures-imagery-VGG19_leaky-conv2_1-S3.zip,13001099,0538c58a8eda4682b526f9453348c2f9
decodedfeatures-imagery-VGG19_leaky-conv2_2-S1.zip,13001123,b7e28b3eb20513f8c4e844a7628dd86a
decodedfeatures-imagery-VGG19_leaky-conv2_2-S2.zip,13001150,08cf746c8573fdec775a2a4eaca38d24
decodedfeatures-imagery-VGG19_leaky-conv2_2-S3.zip,13001186,3f961a7c092617d13179566cb7957d20
decodedfeatures-imagery-VGG19_leaky-conv3_1-S1.zip,13001192,3360b955997ef1cfda90dbbee835084c
decodedfeatures-imagery-VGG19_leaky-conv3_1-S2.zip,13001198,f0458132a3983ed20b2919d022335cac
decodedfeatures-imagery-VGG19_leaky-conv3_1-S3.zip,13001213,ff01ecd5ac66870a588300fe850f2efb
decodedfeatures-imagery-VGG19_leaky-conv3_2-S1.zip,13001216,d913f779916d6e0e119bd6c42657b291
decodedfeatures-imagery-VGG19_leaky-conv3_2-S2.zip,13001234,e973b4a9b2b62fd0d268706e85840351
decodedfeatures-imagery-VGG19_leaky-conv3_2-S3.zip,13001252,1d057ed7c7fc373a7c8cffdc539b11ad
decodedfeatures-imagery-VGG19_leaky-conv3_3-S1.zip,13001780,32150723f3dbe5ba6f24b90669987880
decodedfeatures-imagery-VGG19_leaky-conv3_3-S2.zip,13001786,af4a82682f93ea7a206db70a286fd3ca
decodedfeatures-imagery-VGG19_leaky-conv3_3-S3.zip,13001789,85b1ab0f42b1b62ab684e7d8038f5fcb
decodedfeatures-imagery-VGG19_leaky-conv3_4-S1.zip,13001792,c2e5d8a3abf9c2a15f6846c72bc4ab60
decodedfeatures-imagery-VGG19_leaky-conv3_4-S2.zip,13001795,77b3dd865c09ba306ba7e5df8b5215de
decodedfeatures-imagery-VGG19_leaky-conv3_4-S3.zip,13001798,083bbecd0f7d42b4ee1e9b2d57db60f6
decodedfeatures-imagery-VGG19_leaky-conv4_1-S1.zip,13001801,29200f9516e992e0a958be02bea3574f
decodedfeatures-imagery-VGG19_leaky-conv4_1-S2.zip,13001804,7725815d728b9baf4f942c7787742a27
decodedfeatures-imagery-VGG19_leaky-conv4_1-S3.zip,13001816,7d6e5d2e761ab3bcf6994016d73822ec
decodedfeatures-imagery-VGG19_leaky-conv4_2-S1.zip,13001861,4318377af9b0b67f75d1e68c97be6258
decodedfeatures-imagery-VGG19_leaky-conv4_2-S2.zip,13001921,a422fd69b8562afaf0f577371876dc37
decodedfeatures-imagery-VGG19_leaky-conv4_2-S3.zip,13001987,a6d8b06a356c217d7884c47ad163eafc
decodedfeatures-imagery-VGG19_leaky-conv4_3-S1.zip,13002005,99f2640e80b4ebe10582b5f49749f284
decodedfeatures-imagery-VGG19_leaky-conv4_3-S2.zip,13002008,060ed90eb4e1a80732dd5ce407f8a7bd
decodedfeatures-imagery-VGG19_leaky-conv4_3-S3.zip,13002011,9725e4faf302c7f29f641c3c072e2d7a
decodedfeatures-imagery-VGG19_leaky-conv4_4-S1.zip,13002014,eb0e0cf187ff9efcf74b88692482ad3c
decodedfeatures-imagery-VGG19_leaky-conv4_4-S2.zip,13002020,6aa64383d25a89f8da30743936142997
decodedfeatures-imagery-VGG19_leaky-conv4_4-S3.zip,13002023,70a58638956605452ea75ce51131ce8d
decodedfeatures-imagery-VGG19_leaky-conv5_1-S1.zip,13002026,ac3a59684320a4e5c34babb7f24b98b5
decodedfeatures-imagery-VGG19_leaky-conv5_1-S2.zip,13002029,357e74455c41c25a1f725b3decb341c7
decodedfeatures-imagery-VGG19_leaky-conv5_1-S3.zip,13002032,31cfea6aec1de05d315567d40ce697c7
decodedfeatures-imagery-VGG19_leaky-conv5_2-S1.zip,13002035,edac4ed4c2f91f106928e80fdf0e49c7
decodedfeatures-imagery-VGG19_leaky-conv5_2-S2.zip,13002038,bac49020bc41a8affae46a3176883747
decodedfeatures-imagery-VGG19_leaky-conv5_2-S3.zip,13002041,b44ee767d2a1848f01fa99c369fe4e86
decodedfeatures-imagery-VGG19_leaky-conv5_3-S1.zip,13002044,3d89dd7bafa8a53bbc74aa699ebe9b6d
decodedfeatures-imagery-VGG19_leaky-conv5_3-S2.zip,13002047,c1e1d9d76ef316e444e78b0b504051d8
decodedfeatures-imagery-VGG19_leaky-conv5_3-S3.zip,13002050,b8f515e144c3b96a4ef6646344c423bf
decodedfeatures-imagery-VGG19_leaky-conv5_4-S1.zip,13002053,fdda1cf07acaf43e7aab80fb5b345e2f
decodedfeatures-imagery-VGG19_leaky-conv5_4-S2.zip,13002056,473399aff19241a07e1f9a7b2c4cf3bd
decodedfeatures-imagery-VGG19_leaky-conv5_4-S3.zip,13002059,f2f7883293bd14e77b4478685ead7891
decodedfeatures-imagery-VGG19_leaky-fc6-S1.zip,13002062,9ddec1247b1ba4cbe8aede8ff1cbd78a
decodedfeatures-imagery-VGG19_leaky-fc6-S2.zip,13002065,72bb6ad5c628d8da291dce90558e1865
decodedfeatures-imagery-VGG19_leaky-fc6-S3.zip,13002068,026d25e3f274877876c35a5ea83d6bd4
decodedfeatures-imagery-VGG19_leaky-fc7-S1.zip,13002071,87a320c442351085dc1f54cb5fd78ece
decodedfeatures-imagery-VGG19_leaky-fc7-S2.zip,13002074,a47768ce8fbb81c8bed636215de019d7
decodedfeatures-imagery-VGG19_leaky-fc7-S3.zip,13002077,526f238796d96c799bc153135b15e219
decodedfeatures-imagery-VGG19_leaky-fc8-S1.zip,13002080,c0e363758ef50f503dc663134028219f
decodedfeatures-imagery-VGG19_leaky-fc8-S2.zip,13002083,851718f4faaf0019c9d1d8e050c1e0e3
decodedfeatures-imagery-VGG19_leaky-fc8-S3.zip,13002086,f967b67cdfc6a024a5b6b713920216e3
decodedfeatures-imagery-VGG19_leaky-pool1-S1.zip,13002092,4088c9b5c6a6f290a05759489c956080
decodedfeatures-imagery-VGG19_leaky-pool2-S1.zip,13002095,df78db925c665cdbeb6ada64dc2cf45e
decodedfeatures-imagery-VGG19_leaky-pool3-S1.zip,13002098,23c79064a2ad1fa2d5866c93f687d6d6
decodedfeatures-imagery-VGG19_leaky-pool4-S1.zip,13002101,77e02f6a452a79fced154849c8045392
decodedfeatures-imagery-VGG19_leaky-pool5-S1.zip,13002104,2531a3c85063069a9842b830a1b69fdf
decodedfeatures-natural-VGG19-conv1_1-S1.zip,13002107,ca023f1a6f13f33750db6ec03330c571
decodedfeatures-natural-VGG19-conv1_1-S2.zip,13002116,23c1adfe958bb4dd511a754c4edaacc1
decodedfeatures-natural-VGG19-conv1_1-S3.zip,13002119,f322f8e2a04cc0b77319e085e9ca9a73
decodedfeatures-natural-VGG19-conv1_2-S1.zip,13002134,9e9f6b9361da6360e66da35e25a2810d
decodedfeatures-natural-VGG19-conv1_2-S2.zip,13002137,888700d68208f1d6bc443830e709afdd
decodedfeatures-natural-VGG19-conv1_2-S3.zip,13002143,88621c08ca26c94ecc8596f4df04d593
decodedfeatures-natural-VGG19-conv2_1-S1.zip,13002182,f7410c73956563384554c9c0f92c4bb7
decodedfeatures-natural-VGG19-conv2_1-S2.zip,13002188,b80fd56e92d5ade51651666b3d019c14
decodedfeatures-natural-VGG19-conv2_1-S3.zip,13002191,4eae21dad36a43411ed55d763bb0637e
decodedfeatures-natural-VGG19-conv2_2-S1.zip,13002203,b3f853f8d6947960c341beeef03aafa2
decodedfeatures-natural-VGG19-conv2_2-S2.zip,13002224,2a9656d24cf9ceb3736b9ba94cde6a53
decodedfeatures-natural-VGG19-conv2_2-S3.zip,13002236,d1cec3c9b39b0096f89c95be3c037cb8
decodedfeatures-natural-VGG19-conv3_1-S1.zip,13002338,223971daae609bb8421cd963531d1b8f
decodedfeatures-natural-VGG19-conv3_1-S2.zip,13002500,151124ab32341f4bc16c02a5d752f5f8
decodedfeatures-natural-VGG19-conv3_1-S3.zip,13002524,d46a1ffe6b6b909a0b9d309cd1e0f62d
decodedfeatures-natural-VGG19-conv3_2-S1.zip,13002536,cc66d3a67ffc0f460ecc46f40a8d48c1
decodedfeatures-natural-VGG19-conv3_2-S2.zip,13002818,777db77c8c5d1af7f57704438231c08a
decodedfeatures-natural-VGG19-conv3_2-S3.zip,13002998,3d21d47f04260e4e7451e0850fa4d232
decodedfeatures-natural-VGG19-conv3_3-S1.zip,13003121,9a40db30cdda376dd780f6e61ddd4669
decodedfeatures-natural-VGG19-conv3_3-S2.zip,13003262,0b6b902c9b65f4d929e1a12383ae3de0
decodedfeatures-natural-VGG19-conv3_3-S3.zip,13003589,502c3373937fb7ddb7c1749a0b9e1031
decodedfeatures-natural-VGG19-conv3_4-S1.zip,13003910,ab2e54e0eccf583bd034404e65639536
decodedfeatures-natural-VGG19-conv3_4-S2.zip,13003916,a39a54046e9959a196c798c9b3eaec29
decodedfeatures-natural-VGG19-conv3_4-S3.zip,13003928,589cec188188a249c98f27a64cf0af8d
decodedfeatures-natural-VGG19-conv4_1-S1.zip,13003937,abf00d53ec94d0b77dffb23b28c6d8ac
decodedfeatures-natural-VGG19-conv4_1-S2.zip,13003964,d4f2486a6de7ae50bbbf2889ced9be71
decodedfeatures-natural-VGG19-conv4_1-S3.zip,13003973,9b418f1e347a1528f0f0c9db2a31faca
decodedfeatures-natural-VGG19-conv4_2-S1.zip,13003976,fd62edbc147c3f355b7668c437ce6ee2
decodedfeatures-natural-VGG19-conv4_2-S2.zip,13003979,3af66a7d4147ac8b1961cb5bbb8cdc8f
decodedfeatures-natural-VGG19-conv4_2-S3.zip,13003982,eeb4fc0faf3d7584213aa9f3e2c9948d
decodedfeatures-natural-VGG19-conv4_3-S1.zip,13003985,28f4333195004c1d91dd798dcc0609ef
decodedfeatures-natural-VGG19-conv4_3-S2.zip,13003988,b407d1e9af75c34fcd970d9cec691c77
decodedfeatures-natural-VGG19-conv4_3-S3.zip,13003991,48e3222f6b3392d94d7ff96877f7e113
decodedfeatures-natural-VGG19-conv4_4-S1.zip,13003994,b605aec3a1659b676b42fb74e9317b9a
decodedfeatures-natural-VGG19-conv4_4-S2.zip,13003997,27eaf64248a660eaca0af826dcfbe4bf
decodedfeatures-natural-VGG19-conv4_4-S3.zip,13004000,7fb263efbbfbf55241daf2269d30d0b0
decodedfeatures-natural-VGG19-conv5_1-S1.zip,13004006,1bad5bc4657639c58567d09ed009e3ad
decodedfeatures-natural-VGG19-conv5_1-S2.zip,13004009,5811eb8a0deb57734899b755387090d9
decodedfeatures-natural-VGG19-conv5_1-S3.zip,13004012,887606de18182409a73f8687285d8ffc
decodedfeatures-natural-VGG19-conv5_2-S1.zip,13004015,0963e03c9351d3ed0106727cca2ba146
decodedfeatures-natural-VGG19-conv5_2-S2.zip,13004018,ee1b0912bad217425ca03597aeb3be53
decodedfeatures-natural-VGG19-conv5_2-S3.zip,13004024,41a750d3aad5125156a1ed8072fef939
decodedfeatures-natural-VGG19-conv5_3-S1.zip,13004027,636602bf631b246e76433d818956055c
decodedfeatures-natural-VGG19-conv5_3-S2.zip,13004030,b3ef013f70c8f386c53c95d744bb3421
decodedfeatures-natural-VGG19-conv5_3-S3.zip,13004033,6f99bbe8090f6604b3e4ee7a3356a916
decodedfeatures-natural-VGG19-conv5_4-S1.zip,13004036,7cb78db0d4387e0d62a1ced4fe82cf37
decodedfeatures-natural-VGG19-conv5_4-S2.zip,13004039,4ff1bd2e897c7d54fe476576a0754323
decodedfeatures-natural-VGG19-conv5_4-S3.zip,13004042,52a8fa1703afffa1a0255a1c373ab6b1
decodedfeatures-natural-VGG19-fc6-S1.zip,13004048,2e383678aaf8006bbab3074659b77fb4
decodedfeatures-natural-VGG19-fc6-S2.zip,13004051,e9c28b5568e3dde134a602c81d5563e0
decodedfeatures-natural-VGG19-fc6-S3.zip,13004054,de3393a0fe4eaa3562ce74c8197cbd65
decodedfeatures-natural-VGG19-fc7-S1.zip,13004138,efc3653f6533c30867467a0d8b6bc94b
decodedfeatures-natural-VGG19-fc7-S2.zip,13004141,cba587fbc9587b045f42dfc563bdb314
decodedfeatures-natural-VGG19-fc7-S3.zip,13004147,91a49db0d377564eec0e303142a5afe4
decodedfeatures-natural-VGG19-fc8-S1.zip,13004150,a5ab53cf6c177a60d9ac1baec1f38566
decodedfeatures-natural-VGG19-fc8-S2.zip,13004153,64306a7dc5937d57b5023324bad81b1d
decodedfeatures-natural-VGG19-fc8-S3.zip,13004162,b780e888dc3eded6e5a0c9d419cbef81
decodedfeatures-natural-VGG19-pool1-S1.zip,13004171,d0a7dec4f637cc9e93e32ec5797c276f
decodedfeatures-natural-VGG19-pool2-S1.zip,13004267,9b7b46d5d2c676439dc771ebfbb62af9
decodedfeatures-natural-VGG19-pool3-S1.zip,13004276,b86ad73585477d223adae93a4a41c6bb
decodedfeatures-natural-VGG19-pool4-S1.zip,13004282,5c01f012d2cc1b2502737e26af917985
decodedfeatures-natural-VGG19-pool5-S1.zip,13004303,25be9861f9a48d072488644c32ca4da1
estimated_vgg19LeakyReluAvePool_cnn_feat_std.mat,13004381,e839cf27a1103bd3480f62c62fa81034
estimated_vgg19_cnn_feat_std.mat,13004384,080d8a320f0615bebaf8cfba7d78e008
ilsvrc_2012_mean.npy,13004387,28a998b87558ea0cac23c83e718636b1
